date,fruitId,marketId,highPrice,lowPrice,avgPrice,openPrice,closePrice,volume
2026-04-09,F06,CD001,4.43,3.93,4.16,4.12,4.12,33680
2026-04-09,F06,GZ001,4.61,3.81,4.31,4.29,4.26,23838
2026-04-09,F06,HN001,4.53,3.45,3.96,3.98,3.89,25289
2026-04-09,F06,SH001,5.09,4.43,4.8,4.82,4.86,33378
2026-04-09,F06,SZ001,5.31,4.12,4.63,4.64,4.5,8244
2026-04-09,F06,WH001,4.92,4.13,4.48,4.68,4.37,47250
2026-04-09,F06,XA001,4.5,3.74,4.16,4.0,4.05,24329
2026-04-09,F07,BJ001,17.53,14.62,15.85,15.67,16.24,43512
2026-04-09,F07,CD001,16.06,13.57,15.0,14.56,15.0,45657
2026-04-09,F07,GZ001,17.59,14.79,15.97,15.48,16.41,14122
2026-04-09,F07,HN001,16.7,12.79,14.55,14.92,14.61,39009
2026-04-09,F07,SH001,18.76,14.91,16.33,16.09,16.46,48268
2026-04-09,F07,SZ001,17.75,14.3,15.96,16.06,16.33,21002
2026-04-09,F07,WH001,16.27,13.11,15.25,15.41,14.82,33490
2026-04-09,F07,XA001,16.6,13.66,14.5,14.62,14.86,5436
2026-04-09,F08,BJ001,22.04,18.03,20.32,19.41,20.63,5201
2026-04-09,F08,CD001,20.81,17.4,18.32,17.75,18.01,47748
2026-04-09,F08,GZ001,22.68,18.88,20.99,20.73,20.75,42387
2026-04-09,F08,HN001,20.4,15.93,17.82,18.12,17.41,11458
2026-04-09,F08,SH001,24.68,19.65,21.61,21.14,21.09,26559
2026-04-09,F08,SZ001,22.37,17.76,20.6,19.82,20.74,32027
2026-04-09,F08,WH001,22.5,16.96,19.83,19.91,20.34,37632
2026-04-09,F08,XA001,20.95,16.68,19.46,19.79,19.36,35610
2026-04-09,F09,BJ001,27.74,21.46,24.73,25.3,24.33,48048
2026-04-09,F09,CD001,24.89,20.54,23.28,23.08,22.62,20608
2026-04-09,F09,GZ001,25.38,22.1,24.11,23.53,23.46,23257
2026-04-09,F09,HN001,24.3,19.31,22.16,22.12,22.01,28674
2026-04-09,F09,SH001,30.55,23.11,26.59,26.51,26.95,42963
2026-04-09,F09,SZ001,28.08,23.09,25.86,26.92,26.6,15226
2026-04-09,F09,WH001,25.85,21.22,23.51,23.7,23.11,28671
2026-04-09,F09,XA001,23.98,20.58,22.81,22.44,23.05,33725
2026-04-09,F09D,BJ001,17.07,15.17,16.15,16.39,16.4,19469
2026-04-09,F09D,CD001,16.05,13.83,14.71,14.33,14.6,29328
2026-04-09,F09D,GZ001,15.92,12.4,14.49,15.14,14.32,41449
2026-04-09,F09D,HN001,14.72,12.83,13.68,13.58,14.04,27533
2026-04-09,F09D,SH001,17.86,14.2,16.27,16.71,16.27,40803
2026-04-09,F09D,SZ001,17.18,14.72,16.16,16.49,16.62,12560
2026-04-09,F09D,WH001,15.86,12.0,14.06,13.81,14.22,16613
2026-04-09,F09D,XA001,15.59,12.04,13.64,14.05,13.27,31932
2026-04-09,F10,BJ001,9.59,7.95,8.91,9.09,8.66,30533
2026-04-09,F10,CD001,9.55,7.99,8.6,8.39,8.76,14408
2026-04-09,F10,GZ001,9.69,8.5,9.08,9.19,8.98,24839
2026-04-09,F10,HN001,8.62,7.01,7.83,7.7,7.82,17567
2026-04-09,F10,SH001,10.98,8.55,10.01,9.86,10.15,16578
2026-04-09,F10,SZ001,10.3,8.68,9.55,9.11,9.4,40064
2026-04-09,F10,WH001,9.84,8.04,8.9,9.26,8.75,38363
2026-04-09,F10,XA001,8.54,7.12,8.01,8.31,7.99,37593
2026-04-09,F11,BJ001,77.04,58.99,68.75,69.28,67.46,10712
2026-04-09,F11,CD001,68.29,55.08,60.39,62.43,59.52,18017
2026-04-09,F11,GZ001,71.67,62.59,66.61,66.7,64.89,15053
2026-04-09,F11,HN001,60.24,52.16,55.15,56.51,54.23,47264
2026-04-09,F11,SH001,75.42,59.94,68.16,65.07,66.44,7738
2026-04-09,F11,SZ001,70.13,54.63,62.17,62.84,63.79,24001
2026-04-09,F11,WH001,65.44,56.08,60.99,62.08,62.41,35355
2026-04-09,F11,XA001,70.59,55.82,62.32,59.63,60.83,29947
2026-04-09,F11D,BJ001,42.45,34.19,38.71,38.26,39.41,38233
2026-04-09,F11D,CD001,39.7,32.54,34.97,34.37,34.84,48292
2026-04-09,F11D,GZ001,42.06,31.88,37.44,36.67,37.77,43496
2026-04-09,F11D,HN001,39.76,30.79,34.97,33.87,33.99,43909
2026-04-09,F11D,SH001,46.33,37.82,42.45,40.56,43.69,41000
2026-04-09,F11D,SZ001,41.54,34.09,37.55,38.12,37.51,36375
2026-04-09,F11D,WH001,38.97,31.73,34.94,36.52,35.77,28103
2026-04-09,F11D,XA001,37.56,31.82,33.7,34.36,34.12,21163
2026-04-09,F12,BJ001,10.41,8.98,9.88,10.19,9.81,32142
2026-04-09,F12,CD001,9.24,7.82,8.24,8.65,8.37,35710
2026-04-09,F12,GZ001,9.31,7.89,8.69,9.06,8.72,45586
2026-04-09,F12,HN001,8.31,7.16,7.71,7.52,7.62,31962
2026-04-09,F12,SH001,10.76,9.35,9.87,9.85,9.84,39058
2026-04-09,F12,SZ001,9.36,7.86,8.61,9.02,8.47,41812
2026-04-09,F12,WH001,9.48,8.35,8.82,9.12,9.03,12311
2026-04-09,F12,XA001,8.71,6.76,7.72,7.47,7.68,24024
2026-04-09,F12D,BJ001,6.75,5.69,6.37,6.54,6.48,11659
2026-04-09,F12D,CD001,6.41,5.08,5.74,5.69,5.9,17338
2026-04-09,F12D,GZ001,6.68,5.24,6.06,5.95,6.03,41196
2026-04-09,F12D,HN001,5.89,4.87,5.37,5.47,5.35,10787
2026-04-09,F12D,SH001,6.69,5.57,6.32,6.14,6.48,28240
2026-04-09,F12D,SZ001,6.45,5.47,6.1,6.19,6.02,41015
2026-04-09,F12D,WH001,6.06,5.09,5.39,5.15,5.49,24542
2026-04-09,F12D,XA001,6.1,5.01,5.63,5.74,5.53,13344
2026-04-09,F13,BJ001,20.89,16.68,19.18,19.23,18.88,14303
2026-04-09,F13,CD001,20.04,15.34,17.55,17.64,17.29,9990
2026-04-09,F13,GZ001,20.19,16.01,18.53,17.72,18.22,45191
2026-04-09,F13,HN001,17.97,14.17,16.07,16.29,16.07,28376
2026-04-09,F13,SH001,21.04,17.47,19.64,19.41,19.17,31211
2026-04-09,F13,SZ001,21.83,17.44,19.57,18.9,19.23,16710
2026-04-09,F13,WH001,19.12,16.03,17.47,17.89,17.59,40101
2026-04-09,F13,XA001,17.7,15.37,16.74,16.44,16.57,27611
2026-04-09,F13D,BJ001,11.77,9.49,10.83,10.94,10.93,14476
2026-04-09,F13D,CD001,11.19,8.96,10.07,9.83,10.21,39813
2026-04-09,F13D,GZ001,10.75,9.41,9.93,9.54,9.79,7945
2026-04-09,F13D,HN001,10.1,7.95,9.26,9.52,9.38,28986
2026-04-09,F13D,SH001,12.58,9.71,11.29,10.85,11.16,9085
2026-04-09,F13D,SZ001,11.43,9.29,10.73,10.49,10.44,10671
2026-04-09,F13D,WH001,11.3,8.76,10.02,9.78,9.91,26531
2026-04-09,F13D,XA001,10.41,9.11,9.9,9.87,9.67,10682
2026-04-09,F14,BJ001,13.77,10.88,12.15,12.12,12.07,13682
2026-04-09,F14,CD001,11.03,9.08,10.04,10.33,9.79,44712
2026-04-09,F14,GZ001,11.64,9.52,10.93,10.89,11.12,36683
2026-04-09,F14,HN001,10.9,9.05,9.56,9.22,9.32,16845
2026-04-09,F14,SH001,12.89,10.69,11.78,11.83,12.12,41580
2026-04-09,F14,SZ001,13.22,10.33,12.02,12.55,11.78,43381
2026-04-09,F14,WH001,12.36,9.66,10.75,10.31,10.53,19562
2026-04-09,F14,XA001,10.92,8.95,10.3,10.09,10.59,36616
2026-04-09,F14D,BJ001,8.4,6.9,7.66,7.69,7.44,35883
2026-04-09,F14D,CD001,7.83,6.11,6.96,6.64,7.09,28971
2026-04-09,F14D,GZ001,7.75,6.14,7.05,7.27,6.94,7179
2026-04-09,F14D,HN001,7.07,6.2,6.56,6.48,6.7,27425
2026-04-09,F14D,SH001,7.93,6.85,7.44,7.31,7.41,34493
2026-04-09,F14D,SZ001,8.13,7.02,7.54,7.69,7.56,32179
2026-04-09,F14D,WH001,7.95,6.69,7.15,7.09,7.08,20768
2026-04-09,F14D,XA001,6.68,5.89,6.31,6.1,6.26,45252
2026-04-09,F15,BJ001,15.43,12.43,14.27,13.63,14.01,14478
2026-04-09,F15,CD001,13.48,10.86,12.62,12.69,12.95,12923
2026-04-09,F15,GZ001,15.19,11.8,13.22,12.74,13.04,12551
2026-04-09,F15,HN001,13.35,10.93,12.35,11.92,12.44,43350
2026-04-09,F15,SH001,16.28,13.13,14.81,14.56,14.86,16590
2026-04-09,F15,SZ001,15.64,12.59,14.08,13.51,14.33,48791
2026-04-09,F15,WH001,14.41,12.34,13.26,13.68,13.34,21218
2026-04-09,F15,XA001,14.25,11.29,13.02,12.81,12.7,46007
2026-04-09,F15D,BJ001,8.41,6.76,7.86,7.64,7.92,44634
2026-04-09,F15D,CD001,8.02,6.16,7.09,7.09,7.1,36323
2026-04-09,F15D,GZ001,8.01,6.59,7.6,7.53,7.67,21758
2026-04-09,F15D,HN001,7.96,6.34,7.31,7.1,7.47,27399
2026-04-09,F15D,SH001,8.55,6.95,8.13,7.74,8.29,12611
2026-04-09,F15D,SZ001,9.16,7.73,8.45,8.65,8.35,14034
2026-04-09,F15D,WH001,7.93,6.45,6.9,6.96,7.06,35924
2026-04-09,F15D,XA001,8.35,6.73,7.34,7.17,7.49,22735
2026-04-09,F16,BJ001,6.29,5.0,5.59,5.46,5.59,36362
2026-04-09,F16,CD001,5.56,4.5,5.28,5.17,5.2,26854
2026-04-09,F16,GZ001,5.81,4.9,5.53,5.55,5.44,38884
2026-04-09,F16,HN001,5.07,4.2,4.8,4.77,4.86,19498
2026-04-09,F16,SH001,6.18,4.97,5.63,5.87,5.51,22841
2026-04-09,F16,SZ001,6.45,5.31,5.64,5.65,5.73,32006
2026-04-09,F16,WH001,5.93,4.93,5.44,5.46,5.41,46154
2026-04-09,F16,XA001,5.77,4.59,5.08,4.83,5.2,10595
2026-04-09,F17,BJ001,16.34,13.31,15.3,15.42,15.72,15415
2026-04-09,F17,CD001,15.36,12.28,13.47,13.97,13.1,11554
2026-04-09,F17,GZ001,16.13,12.51,14.68,15.16,14.88,13503
2026-04-09,F17,HN001,14.74,12.61,13.95,14.18,13.78,19087
2026-04-09,F17,SH001,17.15,13.83,15.55,15.72,15.76,34776
2026-04-09,F17,SZ001,17.47,14.02,15.21,15.26,15.43,5607
2026-04-09,F17,WH001,15.54,12.99,13.69,13.88,13.39,42044
2026-04-09,F17,XA001,14.9,11.89,13.21,12.83,13.32,12031
2026-04-09,F17D,BJ001,10.89,8.16,9.48,9.57,9.5,49927
2026-04-09,F17D,CD001,9.07,7.0,7.99,8.3,8.1,45653
2026-04-09,F17D,GZ001,9.51,7.82,8.61,8.96,8.47,9388
2026-04-09,F17D,HN001,8.85,7.63,8.14,8.23,8.25,26693
2026-04-09,F17D,SH001,10.11,8.44,9.3,9.34,9.57,14944
2026-04-09,F17D,SZ001,10.33,8.73,9.36,9.27,9.32,49217
2026-04-09,F17D,WH001,9.54,7.56,8.48,8.2,8.4,19299
2026-04-09,F17D,XA001,8.7,7.4,8.08,8.09,8.25,38391
2026-04-09,F18,BJ001,48.02,38.97,45.48,43.51,46.14,22014
2026-04-09,F18,CD001,49.4,38.57,44.11,45.25,42.95,14144
2026-04-09,F18,GZ001,50.99,40.44,44.54,45.95,43.96,18458
2026-04-09,F18,HN001,47.63,35.49,41.55,42.58,41.04,16033
2026-04-09,F18,SH001,56.45,43.54,50.02,49.7,49.68,13636
2026-04-09,F18,SZ001,50.88,40.39,46.6,44.69,46.19,47841
2026-04-09,F18,WH001,44.39,35.47,40.68,38.71,41.07,5004
2026-04-09,F18,XA001,44.58,38.37,42.2,43.64,41.3,29957
2026-04-09,F18D,BJ001,27.06,21.1,24.57,24.6,24.06,33251
2026-04-09,F18D,CD001,24.0,19.33,21.56,21.67,21.23,28469
2026-04-09,F18D,GZ001,27.49,23.47,24.78,23.77,24.27,11133
2026-04-09,F18D,HN001,22.08,18.84,20.85,21.52,20.47,9104
2026-04-09,F18D,SH001,27.86,22.07,25.63,25.92,26.21,28716
2026-04-09,F18D,SZ001,26.12,22.63,24.17,23.57,24.43,22366
2026-04-09,F18D,WH001,25.53,21.49,23.06,22.5,22.67,8175
2026-04-09,F18D,XA001,24.03,18.87,22.15,21.83,22.1,34388
2026-04-09,F19,BJ001,87.03,66.71,76.63,80.09,75.39,32767
2026-04-09,F19,CD001,75.71,60.9,67.74,70.74,67.33,15340
2026-04-09,F19,GZ001,82.56,64.35,72.5,75.96,70.76,24769
2026-04-09,F19,HN001,69.22,62.32,65.79,68.37,66.67,9800
2026-04-09,F19,SH001,86.39,72.78,76.86,78.36,78.86,22221
2026-04-09,F19,SZ001,79.67,64.32,73.76,73.95,75.78,26647
2026-04-09,F19,WH001,77.61,64.54,70.57,70.88,69.02,5241
2026-04-09,F19,XA001,70.96,58.55,65.82,67.21,67.11,46699
2026-04-09,F20,BJ001,57.8,51.61,54.66,52.61,54.49,14507
2026-04-09,F20,CD001,48.75,42.19,45.97,46.15,47.28,22971
2026-04-09,F20,GZ001,52.89,43.4,49.03,48.34,49.2,23558
2026-04-09,F20,HN001,50.39,40.55,45.8,46.26,46.39,7553
2026-04-09,F20,SH001,59.82,50.29,55.19,56.94,54.27,10362
2026-04-09,F20,SZ001,55.15,42.26,48.98,47.91,47.79,16404
2026-04-09,F20,WH001,49.83,43.46,46.69,47.91,45.46,49883
2026-04-09,F20,XA001,50.05,40.67,45.41,44.76,45.93,26215
2026-04-10,F01,BJ001,10.31,8.31,9.02,8.96,8.94,8878
2026-04-10,F01,CD001,9.81,7.67,8.64,8.73,8.86,16197
2026-04-10,F01,GZ001,9.29,8.09,8.69,8.86,8.64,40188
2026-04-10,F01,HN001,8.68,7.21,8.22,8.03,8.26,15903
2026-04-10,F01,SH001,10.24,8.11,9.26,9.38,9.32,38282
2026-04-10,F01,SZ001,10.21,7.97,9.16,9.52,9.29,11694
2026-04-10,F01,WH001,9.59,7.71,8.52,8.63,8.5,32467
2026-04-10,F01,XA001,8.89,7.32,7.85,8.0,7.99,25120
2026-04-10,F02,BJ001,7.26,6.13,6.69,6.69,6.77,39733
2026-04-10,F02,CD001,6.49,5.51,5.8,5.74,5.64,35307
2026-04-10,F02,GZ001,7.32,5.94,6.72,6.87,6.64,9347
2026-04-10,F02,HN001,6.9,5.13,6.01,6.22,5.83,44857
2026-04-10,F02,SH001,7.81,6.62,7.01,7.23,7.04,43154
2026-04-10,F02,SZ001,7.22,5.98,6.85,6.58,6.81,41785
2026-04-10,F02,WH001,6.66,5.68,6.21,6.51,6.11,30268
2026-04-10,F02,XA001,6.59,5.28,6.05,6.27,5.99,34717
2026-04-10,F03,BJ001,15.81,13.16,14.68,14.17,14.95,8105
2026-04-10,F03,CD001,15.04,12.55,14.21,14.17,14.16,43699
2026-04-10,F03,GZ001,15.84,13.69,14.95,14.38,14.93,22985
2026-04-10,F03,HN001,15.5,12.47,13.6,13.71,13.39,40881
2026-04-10,F03,SH001,17.66,14.06,15.44,15.4,15.37,17624
2026-04-10,F03,SZ001,16.63,13.08,14.87,14.96,14.96,30850
2026-04-10,F03,WH001,15.34,12.86,14.45,15.15,14.27,43163
2026-04-10,F03,XA001,15.12,11.72,13.15,12.9,13.29,43018
2026-04-10,F04,BJ001,6.51,5.55,6.02,6.24,5.99,20258
2026-04-10,F04,CD001,5.86,4.83,5.3,5.37,5.44,12661
2026-04-10,F04,GZ001,6.17,5.16,5.56,5.41,5.57,23417
2026-04-10,F04,HN001,5.92,4.74,5.21,5.44,5.34,14366
2026-04-10,F04,SH001,6.73,5.31,6.11,6.32,6.01,31983
2026-04-10,F04,SZ001,6.21,4.99,5.81,6.06,5.65,31712
2026-04-10,F04,WH001,5.76,4.74,5.27,5.41,5.24,19877
2026-04-10,F04,XA001,5.82,4.45,5.14,5.0,5.08,42130
2026-04-10,F05,BJ001,11.71,9.96,10.7,10.36,10.65,38953
2026-04-10,F05,CD001,10.71,8.81,9.79,9.73,9.81,44959
2026-04-10,F05,GZ001,11.48,8.62,10.12,9.69,9.95,39048
2026-04-10,F05,HN001,10.01,8.04,9.44,9.76,9.4,38291
2026-04-10,F05,SH001,11.05,9.51,10.32,10.25,10.12,48390
2026-04-10,F05,SZ001,11.1,9.2,10.24,10.38,10.27,26284
2026-04-10,F05,WH001,11.33,9.04,10.21,10.29,9.92,49981
2026-04-10,F05,XA001,10.26,8.87,9.74,9.36,9.5,40708
2026-04-10,F05D,BJ001,8.22,7.05,7.63,7.44,7.68,41674
2026-04-10,F05D,CD001,7.26,5.75,6.34,6.15,6.51,9703
2026-04-10,F05D,GZ001,7.59,6.32,6.93,7.26,6.77,26898
2026-04-10,F05D,HN001,6.93,5.6,6.29,6.42,6.44,9128
2026-04-10,F05D,SH001,7.83,6.89,7.27,7.54,7.32,41675
2026-04-10,F05D,SZ001,8.55,6.36,7.46,7.56,7.32,10364
2026-04-10,F05D,WH001,7.22,6.25,6.82,6.58,6.86,26470
2026-04-10,F05D,XA001,7.08,5.75,6.74,6.64,6.64,15009
2026-04-10,F06,BJ001,5.11,3.98,4.49,4.43,4.6,38737
2026-04-10,F06,CD001,4.7,3.81,4.19,4.19,4.27,8754
2026-04-10,F06,GZ001,4.48,3.7,4.18,4.36,4.18,38012
2026-04-10,F06,HN001,4.39,3.52,3.92,3.87,3.82,31840
2026-04-10,F06,SH001,5.16,4.29,4.65,4.86,4.62,25575
2026-04-10,F06,SZ001,4.97,4.28,4.57,4.71,4.69,22472
2026-04-10,F06,WH001,4.33,3.53,3.99,3.8,4.01,17754
2026-04-10,F06,XA001,4.55,3.81,4.07,4.17,4.11,48705
2026-04-10,F07,BJ001,17.01,14.29,16.16,16.33,15.7,10520
2026-04-10,F07,CD001,15.78,12.92,14.84,14.74,14.42,7703
2026-04-10,F07,GZ001,17.47,13.53,15.76,16.4,15.43,22305
2026-04-10,F07,HN001,15.79,12.8,13.81,13.56,14.01,38011
2026-04-10,F07,SH001,18.64,14.42,16.56,16.56,16.16,22161
2026-04-10,F07,SZ001,17.49,14.34,15.88,16.56,16.14,42414
2026-04-10,F07,WH001,16.29,12.56,14.33,13.64,14.49,13655
2026-04-10,F07,XA001,16.37,13.3,14.99,15.55,14.95,41382
2026-04-10,F08,BJ001,22.36,17.89,20.33,19.38,20.81,39641
2026-04-10,F08,CD001,20.11,15.81,18.42,18.16,18.9,25674
2026-04-10,F08,GZ001,22.0,17.44,20.47,19.81,20.98,19601
2026-04-10,F08,HN001,20.1,16.4,18.62,19.22,19.07,9783
2026-04-10,F08,SH001,23.37,19.44,20.8,20.32,20.3,43931
2026-04-10,F08,SZ001,22.64,17.67,20.15,19.16,19.81,27135
2026-04-10,F08,WH001,19.55,16.08,18.11,18.52,17.61,28892
2026-04-10,F08,XA001,20.25,17.24,18.3,18.3,18.53,7395
2026-04-10,F09,BJ001,29.21,23.92,25.77,26.63,25.14,23172
2026-04-10,F09,CD001,24.48,20.75,22.31,23.18,22.55,12604
2026-04-10,F09,GZ001,27.14,21.88,25.37,25.89,24.65,5428
2026-04-10,F09,HN001,22.78,19.82,21.68,21.71,21.68,32150
2026-04-10,F09,SH001,28.17,22.36,25.31,26.43,26.0,34650
2026-04-10,F09,SZ001,28.04,21.46,24.74,24.18,25.08,35241
2026-04-10,F09,WH001,27.15,22.12,23.84,25.01,23.34,32031
2026-04-10,F09,XA001,25.68,20.9,23.02,22.96,23.56,34037
2026-04-10,F09D,BJ001,16.08,14.34,15.3,16.0,15.54,48520
2026-04-10,F09D,CD001,15.08,12.69,13.81,13.56,13.76,35101
2026-04-10,F09D,GZ001,15.9,13.31,15.09,14.4,15.35,22142
2026-04-10,F09D,HN001,14.48,12.02,13.3,13.71,13.36,6676
2026-04-10,F09D,SH001,17.43,14.29,16.17,16.43,16.37,49660
2026-04-10,F09D,SZ001,16.66,14.52,15.49,15.74,15.24,5852
2026-04-10,F09D,WH001,16.13,13.22,14.64,14.22,14.86,11334
2026-04-10,F09D,XA001,15.4,12.72,14.01,14.23,14.36,47596
2026-04-10,F10,BJ001,10.51,8.34,9.29,9.25,9.41,32086
2026-04-10,F10,CD001,9.02,7.42,8.4,8.3,8.47,40058
2026-04-10,F10,GZ001,10.11,7.86,8.81,8.78,8.83,41384
2026-04-10,F10,HN001,8.88,7.63,8.45,8.66,8.45,40082
2026-04-10,F10,SH001,11.55,8.94,10.07,9.95,10.19,34675
2026-04-10,F10,SZ001,10.1,8.81,9.36,9.29,9.38,20709
2026-04-10,F10,WH001,9.32,7.62,8.42,8.73,8.61,20468
2026-04-10,F10,XA001,9.17,8.08,8.66,8.54,8.69,34555
2026-04-10,F11,BJ001,82.16,63.56,71.83,69.38,72.17,29385
2026-04-10,F11,CD001,67.27,53.09,61.55,64.37,60.34,26574
2026-04-10,F11,GZ001,72.45,58.3,63.72,63.23,64.1,28599
2026-04-10,F11,HN001,67.08,56.6,60.16,60.62,58.89,16352
2026-04-10,F11,SH001,73.99,60.46,68.41,66.07,67.63,36635
2026-04-10,F11,SZ001,75.92,61.66,66.05,67.91,67.36,49750
2026-04-10,F11,WH001,70.15,58.84,63.3,65.19,61.54,41280
2026-04-10,F11,XA001,63.2,53.09,60.04,57.51,59.14,37486
2026-04-10,F11D,BJ001,45.83,37.94,40.15,41.4,39.1,10705
2026-04-10,F11D,CD001,38.49,30.9,35.45,35.96,35.08,34893
2026-04-10,F11D,GZ001,38.38,30.74,36.14,34.98,37.0,49591
2026-04-10,F11D,HN001,37.42,30.75,33.17,32.09,34.01,6979
2026-04-10,F11D,SH001,48.09,38.83,42.64,41.2,42.47,39734
2026-04-10,F11D,SZ001,42.61,35.7,38.8,38.48,39.18,14442
2026-04-10,F11D,WH001,39.68,35.1,36.95,38.07,37.67,36392
2026-04-10,F11D,XA001,38.95,32.83,36.83,38.01,36.59,13910
2026-04-10,F12,BJ001,10.22,8.63,9.69,9.83,9.75,34251
2026-04-10,F12,CD001,9.05,7.48,8.16,8.07,8.34,44803
2026-04-10,F12,GZ001,10.03,8.44,9.01,8.77,9.07,5796
2026-04-10,F12,HN001,9.54,7.59,8.36,8.47,8.13,8501
2026-04-10,F12,SH001,10.66,8.84,9.93,9.96,9.79,25833
2026-04-10,F12,SZ001,9.95,8.26,8.85,8.63,8.81,19914
2026-04-10,F12,WH001,9.46,7.57,8.55,8.6,8.7,29795
2026-04-10,F12,XA001,8.8,7.2,8.29,8.51,8.45,13569
2026-04-10,F12D,BJ001,6.69,5.69,6.08,6.01,5.96,16914
2026-04-10,F12D,CD001,6.0,5.19,5.6,5.77,5.6,36433
2026-04-10,F12D,GZ001,6.48,5.0,5.78,5.5,5.8,6622
2026-04-10,F12D,HN001,5.72,4.98,5.32,5.48,5.23,11998
2026-04-10,F12D,SH001,7.2,5.57,6.41,6.39,6.55,12507
2026-04-10,F12D,SZ001,6.34,5.65,6.01,5.71,6.08,30300
2026-04-10,F12D,WH001,6.22,4.84,5.42,5.22,5.39,19820
2026-04-10,F12D,XA001,5.86,4.69,5.47,5.68,5.37,20846
2026-04-10,F13,BJ001,20.74,16.46,18.7,18.99,18.93,36801
2026-04-10,F13,CD001,17.35,14.15,16.48,16.16,16.49,10953
2026-04-10,F13,GZ001,21.34,17.03,18.61,19.31,18.08,17969
2026-04-10,F13,HN001,18.52,14.41,16.3,15.53,16.65,37960
2026-04-10,F13,SH001,20.72,16.92,19.55,19.84,19.0,37164
2026-04-10,F13,SZ001,19.68,15.47,17.92,17.48,17.49,43908
2026-04-10,F13,WH001,20.0,15.44,17.51,16.96,17.31,26908
2026-04-10,F13,XA001,18.95,14.63,17.06,16.86,17.27,48245
2026-04-10,F13D,BJ001,12.41,10.54,11.5,10.96,11.83,41605
2026-04-10,F13D,CD001,10.57,9.12,10.02,9.59,10.17,7857
2026-04-10,F13D,GZ001,10.91,8.76,10.3,10.41,10.52,7999
2026-04-10,F13D,HN001,10.53,8.46,9.18,8.92,9.2,35193
2026-04-10,F13D,SH001,12.42,10.55,11.71,11.64,11.51,18512
2026-04-10,F13D,SZ001,11.66,10.08,11.07,11.37,11.34,32099
2026-04-10,F13D,WH001,10.82,8.98,9.87,9.83,10.0,21617
2026-04-10,F13D,XA001,10.29,8.56,9.31,9.17,9.37,27072
2026-04-10,F14,BJ001,13.24,10.61,11.71,11.7,11.83,14955
2026-04-10,F14,CD001,10.74,9.24,9.97,10.36,10.06,30216
2026-04-10,F14,GZ001,12.62,10.29,11.59,11.04,11.55,31948
2026-04-10,F14,HN001,10.79,8.18,9.43,9.7,9.64,38732
2026-04-10,F14,SH001,12.44,10.91,11.78,12.1,11.51,16596
2026-04-10,F14,SZ001,12.43,10.44,11.36,11.74,11.34,7713
2026-04-10,F14,WH001,12.59,10.01,11.19,11.68,11.51,49790
2026-04-10,F14,XA001,11.4,8.75,10.21,10.11,10.43,45912
2026-04-10,F14D,BJ001,8.04,6.48,7.42,7.22,7.41,30442
2026-04-10,F14D,CD001,7.37,6.53,6.97,7.03,6.93,40946
2026-04-10,F14D,GZ001,8.06,6.22,7.26,7.38,7.38,31184
2026-04-10,F14D,HN001,7.37,6.06,6.78,6.52,6.76,25491
2026-04-10,F14D,SH001,8.25,6.6,7.7,7.85,7.78,26028
2026-04-10,F14D,SZ001,9.2,7.1,8.03,8.34,8.06,33211
2026-04-10,F14D,WH001,8.26,6.73,7.2,7.12,7.27,18746
2026-04-10,F14D,XA001,7.32,5.91,6.8,7.13,6.91,28565
2026-04-10,F15,BJ001,16.59,13.61,15.13,14.68,15.5,38954
2026-04-10,F15,CD001,14.29,12.33,12.99,13.14,13.32,9996
2026-04-10,F15,GZ001,14.35,10.97,12.83,12.55,12.51,42176
2026-04-10,F15,HN001,13.26,10.42,12.18,11.82,12.24,22482
2026-04-10,F15,SH001,15.88,12.65,14.73,14.66,15.08,18458
2026-04-10,F15,SZ001,15.29,12.3,13.98,13.85,13.61,36730
2026-04-10,F15,WH001,14.52,13.02,13.74,13.69,13.98,12232
2026-04-10,F15,XA001,14.7,11.47,12.97,12.75,12.98,48450
2026-04-10,F15D,BJ001,9.18,7.72,8.25,7.87,8.01,19611
2026-04-10,F15D,CD001,8.28,6.77,7.26,6.93,7.3,20578
2026-04-10,F15D,GZ001,7.95,6.54,7.52,7.89,7.32,24472
2026-04-10,F15D,HN001,7.73,6.39,6.78,7.09,6.63,32219
2026-04-10,F15D,SH001,9.33,7.43,8.16,8.16,8.04,5005
2026-04-10,F15D,SZ001,8.9,7.44,8.45,8.1,8.32,12203
2026-04-10,F15D,WH001,8.2,6.49,7.29,7.19,7.15,31705
2026-04-10,F15D,XA001,8.14,6.63,7.22,6.88,7.1,35707
2026-04-10,F16,BJ001,6.11,5.14,5.65,5.89,5.51,39971
2026-04-10,F16,CD001,5.67,4.28,4.97,5.13,5.03,6098
2026-04-10,F16,GZ001,5.92,4.72,5.43,5.44,5.28,47579
2026-04-10,F16,HN001,5.42,4.45,4.83,4.93,4.89,36498
2026-04-10,F16,SH001,6.67,5.52,5.86,5.89,5.97,49384
2026-04-10,F16,SZ001,6.48,5.11,5.66,5.92,5.81,45630
2026-04-10,F16,WH001,5.67,4.56,5.24,5.23,5.13,44802
2026-04-10,F16,XA001,5.56,4.51,5.13,5.02,5.13,41731
2026-04-10,F17,BJ001,17.83,13.36,15.62,15.2,15.29,37598
2026-04-10,F17,CD001,14.49,12.87,13.61,13.15,13.98,37740
2026-04-10,F17,GZ001,15.33,13.11,14.54,14.97,14.59,13460
