date,fruitId,marketId,highPrice,lowPrice,avgPrice,openPrice,closePrice,volume
2026-04-14,F19,GZ001,68.19,55.37,60.24,63.18,60.62,42998
2026-04-14,F19,HN001,58.33,48.06,52.49,51.49,51.57,23406
2026-04-14,F19,SH001,70.35,55.37,62.6,60.69,62.06,16854
2026-04-14,F19,SZ001,61.4,50.72,57.22,58.28,57.11,7506
2026-04-14,F19,WH001,60.63,48.04,55.34,52.67,55.61,44634
2026-04-14,F19,XA001,58.08,50.49,54.19,55.67,53.39,13639
2026-04-14,F20,BJ001,47.94,37.44,42.15,41.75,42.24,47928
2026-04-14,F20,CD001,40.42,33.62,37.39,35.74,36.61,47644
2026-04-14,F20,GZ001,42.45,37.17,40.0,41.85,41.1,12972
2026-04-14,F20,HN001,42.1,33.33,36.74,36.21,37.84,28938
2026-04-14,F20,SH001,46.91,39.33,44.47,42.59,43.29,26833
2026-04-14,F20,SZ001,44.26,37.19,41.38,41.13,40.81,12224
2026-04-14,F20,WH001,43.81,36.94,39.14,40.07,39.73,34298
2026-04-14,F20,XA001,43.67,36.59,38.88,39.76,38.03,20277
2026-04-15,F01,BJ001,10.72,8.8,9.35,9.33,9.1,33359
2026-04-15,F01,CD001,9.48,8.05,8.52,8.61,8.46,38634
2026-04-15,F01,GZ001,9.64,8.49,9.11,8.89,9.25,12378
2026-04-15,F01,HN001,8.94,7.41,7.97,7.94,7.86,25318
2026-04-15,F01,SH001,10.89,8.91,9.49,9.11,9.63,19047
2026-04-15,F01,SZ001,10.34,8.05,9.39,9.17,9.24,32621
2026-04-15,F01,WH001,8.99,7.59,8.56,8.77,8.43,25909
2026-04-15,F01,XA001,9.84,7.9,8.58,8.34,8.43,30146
2026-04-15,F02,BJ001,7.4,6.07,6.85,6.94,6.89,12174
2026-04-15,F02,CD001,6.4,5.38,6.03,5.87,5.91,31674
2026-04-15,F02,GZ001,7.37,6.0,6.62,6.3,6.64,49517
2026-04-15,F02,HN001,6.51,5.12,5.87,5.94,5.9,46055
2026-04-15,F02,SH001,7.42,6.14,7.0,6.73,6.9,30687
2026-04-15,F02,SZ001,6.81,5.81,6.39,6.53,6.21,10807
2026-04-15,F02,WH001,6.71,5.7,6.06,6.32,6.0,49887
2026-04-15,F02,XA001,7.14,5.42,6.22,5.92,6.24,8907
2026-04-15,F03,BJ001,17.86,13.84,15.57,15.6,15.59,22390
2026-04-15,F03,CD001,15.49,13.26,14.04,14.68,14.29,11709
2026-04-15,F03,GZ001,16.33,13.2,14.89,15.53,14.98,43570
2026-04-15,F03,HN001,15.9,13.07,13.83,14.1,14.11,34192
2026-04-15,F03,SH001,17.14,14.0,15.8,15.71,15.4,22001
2026-04-15,F03,SZ001,17.48,15.04,15.99,16.73,15.93,34942
2026-04-15,F03,WH001,15.98,13.47,15.07,14.43,15.11,29871
2026-04-15,F03,XA001,15.26,11.78,13.42,13.08,13.73,30795
2026-04-15,F04,BJ001,6.63,5.0,5.84,6.0,5.99,18603
2026-04-15,F04,CD001,5.96,4.74,5.31,5.56,5.27,45554
2026-04-15,F04,GZ001,6.63,5.26,5.84,5.64,5.9,35785
2026-04-15,F04,HN001,5.43,4.29,5.02,5.09,5.01,26073
2026-04-15,F04,SH001,6.49,5.66,6.08,6.01,6.25,39390
2026-04-15,F04,SZ001,6.18,5.1,5.68,5.7,5.77,21145
2026-04-15,F04,WH001,6.22,5.25,5.58,5.83,5.45,30345
2026-04-15,F04,XA001,5.97,5.0,5.51,5.57,5.65,25590
2026-04-15,F05,BJ001,8.45,7.38,7.93,8.1,7.72,26615
2026-04-15,F05,CD001,7.85,6.32,7.15,7.37,7.35,33320
2026-04-15,F05,GZ001,8.09,6.89,7.6,7.79,7.58,12355
2026-04-15,F05,HN001,7.17,6.02,6.57,6.61,6.51,23738
2026-04-15,F05,SH001,8.34,7.03,7.89,7.97,7.68,23104
2026-04-15,F05,SZ001,8.52,6.89,7.66,7.51,7.76,29803
2026-04-15,F05,WH001,7.29,6.17,6.88,7.05,6.84,35154
2026-04-15,F05,XA001,7.71,6.36,7.02,6.87,6.97,20740
2026-04-15,F06,BJ001,4.75,3.96,4.48,4.5,4.46,11859
2026-04-15,F06,CD001,4.5,3.72,4.21,4.24,4.13,7970
2026-04-15,F06,GZ001,4.83,3.86,4.43,4.6,4.48,7696
2026-04-15,F06,HN001,4.53,3.76,4.06,4.04,4.09,33646
2026-04-15,F06,SH001,4.89,4.21,4.52,4.64,4.56,32532
2026-04-15,F06,SZ001,4.98,4.0,4.42,4.5,4.41,47687
2026-04-15,F06,WH001,4.4,3.51,4.12,4.21,4.06,31592
2026-04-15,F06,XA001,4.52,3.55,4.1,4.19,4.18,14517
2026-04-15,F07,BJ001,17.01,14.14,16.09,15.32,16.17,42818
2026-04-15,F07,CD001,16.28,13.92,14.88,15.48,15.15,8222
2026-04-15,F07,GZ001,16.96,14.74,15.59,15.92,15.99,37272
2026-04-15,F07,HN001,15.71,12.45,14.24,14.64,14.36,47229
2026-04-15,F07,SH001,16.67,13.96,15.85,15.42,16.19,25986
2026-04-15,F07,SZ001,18.14,15.27,16.25,15.88,15.77,11183
2026-04-15,F07,WH001,17.09,12.93,15.12,15.87,15.55,23456
2026-04-15,F07,XA001,15.17,12.33,14.11,13.83,14.37,29027
2026-04-15,F08,BJ001,22.21,18.03,20.18,21.07,19.9,47150
2026-04-15,F08,CD001,20.4,16.35,18.05,17.41,17.62,18407
2026-04-15,F08,GZ001,22.8,17.69,20.17,20.75,20.3,15983
2026-04-15,F08,HN001,19.47,16.27,17.65,16.94,17.62,31554
2026-04-15,F08,SH001,23.75,19.65,21.16,21.4,21.09,12139
2026-04-15,F08,SZ001,21.68,19.08,20.15,19.4,19.71,13229
2026-04-15,F08,WH001,19.64,16.75,18.42,18.52,17.9,33243
2026-04-15,F08,XA001,20.48,17.84,18.8,19.13,19.04,33297
2026-04-15,F09,BJ001,20.64,16.68,18.96,19.12,18.48,33939
2026-04-15,F09,CD001,17.59,15.38,16.52,16.96,16.25,48611
2026-04-15,F09,GZ001,18.76,15.31,16.77,17.4,17.12,12882
2026-04-15,F09,HN001,17.83,15.36,16.62,16.39,16.98,47245
2026-04-15,F09,SH001,21.34,16.51,19.01,19.02,18.89,46195
2026-04-15,F09,SZ001,20.07,15.92,18.66,18.84,18.11,6535
2026-04-15,F09,WH001,19.03,15.29,17.76,18.06,18.15,48041
2026-04-15,F09,XA001,18.1,16.01,17.03,17.55,17.4,31269
2026-04-15,F10,BJ001,10.63,9.11,9.84,9.83,9.67,26766
2026-04-15,F10,CD001,9.12,7.51,8.16,8.4,8.11,34940
2026-04-15,F10,GZ001,9.93,7.51,8.67,9.05,8.83,20963
2026-04-15,F10,HN001,9.35,7.44,8.23,8.36,8.0,16243
2026-04-15,F10,SH001,10.34,9.13,9.65,9.31,9.92,25794
2026-04-15,F10,SZ001,10.48,8.58,9.82,9.69,10.01,9408
2026-04-15,F10,WH001,9.05,7.78,8.23,7.98,8.19,42531
2026-04-15,F10,XA001,9.4,7.63,8.56,8.88,8.46,36531
2026-04-15,F11,BJ001,57.94,45.47,53.37,55.95,52.48,7990
2026-04-15,F11,CD001,54.28,43.48,48.32,49.51,48.3,10758
2026-04-15,F11,GZ001,56.07,47.39,52.06,51.75,52.43,45477
2026-04-15,F11,HN001,52.36,42.53,45.94,46.89,45.4,7021
2026-04-15,F11,SH001,59.72,53.32,56.37,56.39,54.88,22662
2026-04-15,F11,SZ001,59.86,48.74,54.87,57.06,55.82,13724
2026-04-15,F11,WH001,53.48,41.85,48.54,50.46,48.4,25507
2026-04-15,F11,XA001,56.73,46.25,51.5,53.82,51.96,17485
2026-04-15,F12,BJ001,8.08,6.46,7.25,7.02,7.05,20202
2026-04-15,F12,CD001,6.12,5.33,5.77,5.58,5.66,32737
2026-04-15,F12,GZ001,7.2,6.22,6.59,6.8,6.53,46113
2026-04-15,F12,HN001,6.2,5.38,5.85,5.85,5.74,25995
2026-04-15,F12,SH001,7.58,6.29,6.63,6.57,6.8,22298
2026-04-15,F12,SZ001,7.39,5.89,6.8,6.95,6.64,33105
2026-04-15,F12,WH001,6.83,5.39,5.94,5.7,5.8,31275
2026-04-15,F12,XA001,6.92,5.38,6.03,6.3,6.01,24612
2026-04-15,F13,BJ001,12.39,9.85,11.4,10.86,11.36,27994
2026-04-15,F13,CD001,10.21,7.96,9.16,8.83,9.32,49967
2026-04-15,F13,GZ001,11.43,9.49,10.29,10.22,10.28,35910
2026-04-15,F13,HN001,10.33,8.64,9.55,9.89,9.71,43306
2026-04-15,F13,SH001,12.16,9.54,11.22,11.61,11.06,13779
2026-04-15,F13,SZ001,11.64,10.13,10.79,10.99,10.56,35046
2026-04-15,F13,WH001,11.08,9.01,9.93,10.16,10.06,33417
2026-04-15,F13,XA001,10.93,8.76,9.68,9.31,9.71,16926
2026-04-15,F14,BJ001,9.28,7.41,8.53,8.57,8.28,26142
2026-04-15,F14,CD001,8.52,7.26,7.67,7.87,7.74,48374
2026-04-15,F14,GZ001,8.82,7.37,8.17,8.09,8.38,6852
2026-04-15,F14,HN001,7.97,6.5,7.5,7.21,7.51,28449
2026-04-15,F14,SH001,10.26,8.34,8.95,8.98,8.7,27463
2026-04-15,F14,SZ001,9.09,7.81,8.43,8.12,8.56,36084
2026-04-15,F14,WH001,8.05,6.9,7.4,7.56,7.49,14029
2026-04-15,F14,XA001,8.24,7.28,7.73,8.05,7.61,20487
2026-04-15,F15,BJ001,10.65,8.2,9.5,9.2,9.61,20865
2026-04-15,F15,CD001,9.38,7.52,8.55,8.48,8.75,49258
2026-04-15,F15,GZ001,10.09,8.09,8.79,8.36,8.8,11782
2026-04-15,F15,HN001,9.23,7.35,8.32,8.07,8.2,24798
2026-04-15,F15,SH001,11.09,8.92,9.87,10.04,9.89,33341
2026-04-15,F15,SZ001,10.79,9.27,9.93,9.68,9.76,37924
2026-04-15,F15,WH001,9.93,7.73,9.02,9.32,9.29,33039
2026-04-15,F15,XA001,9.75,7.74,8.64,8.43,8.56,45230
2026-04-15,F16,BJ001,6.24,5.23,5.74,5.96,5.86,31947
2026-04-15,F16,CD001,5.54,4.45,5.16,5.22,5.01,20890
2026-04-15,F16,GZ001,5.77,4.84,5.36,5.31,5.31,9625
2026-04-15,F16,HN001,5.5,4.74,5.0,5.02,5.11,39764
2026-04-15,F16,SH001,6.14,5.05,5.5,5.46,5.35,49664
2026-04-15,F16,SZ001,6.13,4.79,5.49,5.53,5.62,17464
2026-04-15,F16,WH001,6.1,5.21,5.63,5.81,5.5,26930
2026-04-15,F16,XA001,5.78,4.88,5.19,5.2,5.21,38412
2026-04-15,F17,BJ001,12.49,9.61,11.28,10.96,11.61,37145
2026-04-15,F17,CD001,11.82,10.03,10.69,10.19,10.88,37666
2026-04-15,F17,GZ001,12.12,10.07,10.7,10.49,10.42,21719
2026-04-15,F17,HN001,10.59,9.25,9.98,9.49,10.26,31646
2026-04-15,F17,SH001,13.13,10.89,11.71,11.28,11.6,39696
2026-04-15,F17,SZ001,12.4,10.37,11.65,11.22,11.58,30603
2026-04-15,F17,WH001,12.16,9.78,10.58,10.57,10.41,33026
2026-04-15,F17,XA001,10.93,9.65,10.3,9.86,10.42,27233
2026-04-15,F18,BJ001,39.13,31.46,34.81,36.5,34.72,10060
2026-04-15,F18,CD001,34.48,28.53,30.21,31.56,29.67,18622
2026-04-15,F18,GZ001,37.49,30.91,32.62,32.78,32.25,27659
2026-04-15,F18,HN001,33.47,25.95,29.57,30.67,28.98,8311
2026-04-15,F18,SH001,36.37,28.76,32.89,32.12,32.66,17070
2026-04-15,F18,SZ001,36.63,28.82,33.74,32.18,34.6,13151
2026-04-15,F18,WH001,31.94,24.38,28.6,28.9,28.98,8960
2026-04-15,F18,XA001,33.06,26.88,29.71,30.86,29.51,35575
2026-04-15,F19,BJ001,65.78,55.62,60.48,58.99,58.85,42653
2026-04-15,F19,CD001,63.33,49.13,55.44,57.94,54.08,7733
2026-04-15,F19,GZ001,60.81,49.57,57.56,55.4,56.06,30335
2026-04-15,F19,HN001,62.48,48.39,55.16,54.57,56.31,46411
2026-04-15,F19,SH001,61.7,51.33,55.71,56.62,55.72,20063
2026-04-15,F19,SZ001,66.28,54.06,58.06,55.44,57.46,37713
2026-04-15,F19,WH001,62.66,53.81,56.95,55.36,56.08,20203
2026-04-15,F19,XA001,57.69,47.03,54.72,54.81,55.28,8022
2026-04-15,F20,BJ001,50.29,39.62,44.16,45.83,44.98,8413
2026-04-15,F20,CD001,42.39,37.57,39.78,39.39,39.39,33680
2026-04-15,F20,GZ001,44.12,36.46,41.23,41.0,40.71,23838
2026-04-15,F20,HN001,43.33,32.96,37.87,38.09,37.22,25289
2026-04-15,F20,SH001,48.73,42.38,45.96,46.13,46.51,33378
2026-04-15,F20,SZ001,50.79,39.42,44.32,44.44,43.04,8244
2026-04-15,F20,WH001,46.99,39.5,42.83,44.77,41.77,47250
2026-04-15,F20,XA001,43.05,35.79,39.82,38.26,38.79,24329
2026-04-16,F01,BJ001,10.07,8.39,9.1,9.0,9.32,43512
2026-04-16,F01,CD001,9.23,7.8,8.62,8.37,8.62,45657
2026-04-16,F01,GZ001,10.1,8.49,9.17,8.89,9.42,14122
2026-04-16,F01,HN001,9.59,7.35,8.36,8.57,8.39,39009
2026-04-16,F01,SH001,10.77,8.57,9.38,9.24,9.46,48268
2026-04-16,F01,SZ001,10.2,8.22,9.17,9.23,9.38,21002
2026-04-16,F01,WH001,9.34,7.53,8.76,8.85,8.51,33490
2026-04-16,F01,XA001,9.54,7.85,8.33,8.4,8.54,5436
2026-04-16,F02,BJ001,7.3,5.97,6.73,6.43,6.83,5201
2026-04-16,F02,CD001,6.9,5.76,6.07,5.88,5.97,47748
2026-04-16,F02,GZ001,7.51,6.25,6.95,6.86,6.87,42387
2026-04-16,F02,HN001,6.75,5.27,5.9,6.0,5.76,11458
2026-04-16,F02,SH001,8.18,6.51,7.16,7.0,6.99,26559
2026-04-16,F02,SZ001,7.41,5.88,6.82,6.56,6.87,32027
2026-04-16,F02,WH001,7.45,5.62,6.57,6.6,6.74,37632
2026-04-16,F02,XA001,6.94,5.53,6.45,6.56,6.42,35610
2026-04-16,F03,BJ001,16.9,13.07,15.06,15.4,14.82,48048
2026-04-16,F03,CD001,15.16,12.51,14.18,14.06,13.78,20608
2026-04-16,F03,GZ001,15.45,13.46,14.68,14.33,14.28,23257
2026-04-16,F03,HN001,14.79,11.76,13.49,13.47,13.4,28674
2026-04-16,F03,SH001,18.6,14.07,16.19,16.14,16.41,42963
2026-04-16,F03,SZ001,17.09,14.05,15.74,16.39,16.19,15226
2026-04-16,F03,WH001,15.73,12.92,14.31,14.42,14.07,28671
2026-04-16,F03,XA001,14.6,12.53,13.89,13.66,14.04,33725
2026-04-16,F04,BJ001,6.53,5.8,6.18,6.27,6.27,19469
2026-04-16,F04,CD001,6.14,5.29,5.63,5.48,5.59,29328
2026-04-16,F04,GZ001,6.09,4.74,5.54,5.79,5.48,41449
2026-04-16,F04,HN001,5.64,4.91,5.24,5.2,5.38,27533
2026-04-16,F04,SH001,6.83,5.43,6.22,6.39,6.22,40803
2026-04-16,F04,SZ001,6.57,5.63,6.18,6.31,6.36,12560
2026-04-16,F04,WH001,6.07,4.59,5.38,5.29,5.44,16613
2026-04-16,F04,XA001,5.97,4.61,5.22,5.38,5.08,31932
2026-04-16,F05,BJ001,8.05,6.67,7.48,7.63,7.27,30533
2026-04-16,F05,CD001,8.01,6.7,7.21,7.04,7.35,14408
2026-04-16,F05,GZ001,8.13,7.13,7.62,7.71,7.53,24839
2026-04-16,F05,HN001,7.23,5.88,6.57,6.46,6.56,17567
2026-04-16,F05,SH001,9.21,7.17,8.4,8.28,8.52,16578
2026-04-16,F05,SZ001,8.63,7.28,8.01,7.64,7.88,40064
2026-04-16,F05,WH001,8.26,6.75,7.47,7.77,7.34,38363
2026-04-16,F05,XA001,7.16,5.97,6.72,6.97,6.7,37593
2026-04-16,F06,BJ001,5.11,3.91,4.56,4.59,4.47,10712
2026-04-16,F06,CD001,4.53,3.66,4.01,4.15,3.95,18017
2026-04-16,F06,GZ001,4.76,4.15,4.42,4.43,4.31,15053
2026-04-16,F06,HN001,4.0,3.46,3.66,3.75,3.6,47264
2026-04-16,F06,SH001,5.0,3.98,4.52,4.32,4.41,7738
2026-04-16,F06,SZ001,4.65,3.62,4.12,4.16,4.23,24001
2026-04-16,F06,WH001,4.35,3.72,4.05,4.12,4.14,35355
2026-04-16,F06,XA001,4.68,3.7,4.13,3.95,4.03,29947
2026-04-16,F07,BJ001,17.26,13.9,15.74,15.56,16.03,38233
2026-04-16,F07,CD001,16.14,13.23,14.22,13.98,14.17,48292
2026-04-16,F07,GZ001,17.1,12.96,15.22,14.91,15.35,43496
2026-04-16,F07,HN001,16.17,12.52,14.22,13.77,13.82,43909
2026-04-16,F07,SH001,18.84,15.38,17.26,16.49,17.76,41000
2026-04-16,F07,SZ001,16.89,13.86,15.27,15.5,15.26,36375
2026-04-16,F07,WH001,15.85,12.9,14.21,14.85,14.55,28103
2026-04-16,F07,XA001,15.27,12.94,13.7,13.97,13.87,21163
2026-04-16,F08,BJ001,22.91,19.76,21.75,22.44,21.6,32142
2026-04-16,F08,CD001,20.34,17.23,18.15,19.05,18.43,35710
2026-04-16,F08,GZ001,20.49,17.38,19.13,19.95,19.21,45586
2026-04-16,F08,HN001,18.29,15.75,16.97,16.56,16.77,31962
2026-04-16,F08,SH001,23.69,20.59,21.73,21.68,21.65,39058
2026-04-16,F08,SZ001,20.62,17.31,18.96,19.86,18.66,41812
2026-04-16,F08,WH001,20.88,18.38,19.42,20.07,19.88,12311
2026-04-16,F08,XA001,19.19,14.89,17.0,16.45,16.92,24024
2026-04-16,F09,BJ001,20.24,17.07,19.1,19.6,19.43,11659
2026-04-16,F09,CD001,19.21,15.22,17.2,17.06,17.68,17338
2026-04-16,F09,GZ001,20.01,15.69,18.15,17.82,18.07,41196
2026-04-16,F09,HN001,17.66,14.6,16.11,16.42,16.06,10787
2026-04-16,F09,SH001,20.06,16.68,18.94,18.4,19.43,28240
2026-04-16,F09,SZ001,19.35,16.42,18.3,18.57,18.05,41015
2026-04-16,F09,WH001,18.16,15.27,16.15,15.42,16.45,24542
2026-04-16,F09,XA001,18.3,15.01,16.88,17.22,16.58,13344
2026-04-16,F10,BJ001,10.31,8.24,9.47,9.49,9.32,14303
2026-04-16,F10,CD001,9.89,7.57,8.66,8.71,8.53,9990
2026-04-16,F10,GZ001,9.97,7.91,9.15,8.75,9.0,45191
2026-04-16,F10,HN001,8.87,6.99,7.93,8.04,7.93,28376
2026-04-16,F10,SH001,10.39,8.63,9.7,9.59,9.47,31211
2026-04-16,F10,SZ001,10.78,8.61,9.66,9.33,9.49,16710
2026-04-16,F10,WH001,9.44,7.91,8.62,8.83,8.68,40101
2026-04-16,F10,XA001,8.74,7.59,8.27,8.12,8.19,27611
2026-04-16,F11,BJ001,57.79,46.61,53.18,53.73,53.67,14476
2026-04-16,F11,CD001,54.96,43.99,49.47,48.28,50.14,39813
2026-04-16,F11,GZ001,52.8,46.23,48.77,46.86,48.08,7945
2026-04-16,F11,HN001,49.6,39.05,45.47,46.75,46.08,28986
2026-04-16,F11,SH001,61.79,47.67,55.45,53.31,54.84,9085
2026-04-16,F11,SZ001,56.13,45.66,52.71,51.55,51.3,10671
2026-04-16,F11,WH001,55.53,43.06,49.23,48.04,48.67,26531
2026-04-16,F11,XA001,51.14,44.74,48.62,48.49,47.48,10682
2026-04-16,F12,BJ001,8.09,6.39,7.14,7.12,7.09,13682
2026-04-16,F12,CD001,6.48,5.34,5.9,6.07,5.76,44712
2026-04-16,F12,GZ001,6.85,5.6,6.43,6.41,6.54,36683
2026-04-16,F12,HN001,6.41,5.32,5.62,5.42,5.48,16845
2026-04-16,F12,SH001,7.58,6.29,6.93,6.96,7.13,41580
2026-04-16,F12,SZ001,7.78,6.08,7.07,7.38,6.93,43381
2026-04-16,F12,WH001,7.26,5.68,6.32,6.06,6.19,19562
2026-04-16,F12,XA001,6.43,5.26,6.06,5.94,6.23,36616
2026-04-16,F13,BJ001,11.79,9.68,10.75,10.79,10.45,35883
2026-04-16,F13,CD001,10.99,8.56,9.76,9.31,9.94,28971
2026-04-16,F13,GZ001,10.87,8.61,9.89,10.2,9.73,7179
2026-04-16,F13,HN001,9.92,8.7,9.21,9.09,9.41,27425
2026-04-16,F13,SH001,11.11,9.61,10.43,10.25,10.38,34493
2026-04-16,F13,SZ001,11.41,9.86,10.59,10.8,10.61,32179
2026-04-16,F13,WH001,11.15,9.38,10.03,9.95,9.93,20768
2026-04-16,F13,XA001,9.37,8.27,8.85,8.55,8.78,45252
2026-04-16,F14,BJ001,9.16,7.38,8.47,8.09,8.32,14478
2026-04-16,F14,CD001,8.0,6.45,7.49,7.53,7.69,12923
2026-04-16,F14,GZ001,9.02,7.01,7.85,7.57,7.74,12551
2026-04-16,F14,HN001,7.92,6.49,7.33,7.07,7.38,43350
2026-04-16,F14,SH001,9.67,7.8,8.79,8.64,8.82,16590
2026-04-16,F14,SZ001,9.29,7.47,8.36,8.02,8.51,48791
2026-04-16,F14,WH001,8.55,7.33,7.87,8.12,7.92,21218
2026-04-16,F14,XA001,8.46,6.7,7.73,7.61,7.54,46007
2026-04-16,F15,BJ001,9.87,7.93,9.22,8.96,9.3,44634
2026-04-16,F15,CD001,9.41,7.23,8.32,8.32,8.33,36323
2026-04-16,F15,GZ001,9.39,7.73,8.91,8.83,8.99,21758
2026-04-16,F15,HN001,9.33,7.44,8.57,8.32,8.76,27399
2026-04-16,F15,SH001,10.04,8.16,9.54,9.08,9.73,12611
2026-04-16,F15,SZ001,10.74,9.07,9.91,10.14,9.8,14034
2026-04-16,F15,WH001,9.31,7.58,8.1,8.18,8.29,35924
2026-04-16,F15,XA001,9.8,7.89,8.61,8.41,8.79,22735
2026-04-16,F16,BJ001,6.29,5.0,5.59,5.46,5.59,36362
2026-04-16,F16,CD001,5.56,4.5,5.28,5.17,5.2,26854
2026-04-16,F16,GZ001,5.81,4.9,5.53,5.55,5.44,38884
2026-04-16,F16,HN001,5.07,4.2,4.8,4.77,4.86,19498
2026-04-16,F16,SH001,6.18,4.97,5.63,5.87,5.51,22841
2026-04-16,F16,SZ001,6.45,5.31,5.64,5.65,5.73,32006
2026-04-16,F16,WH001,5.93,4.93,5.44,5.46,5.41,46154
2026-04-16,F16,XA001,5.77,4.59,5.08,4.83,5.2,10595
2026-04-16,F17,BJ001,12.11,9.86,11.34,11.43,11.65,15415
2026-04-16,F17,CD001,11.38,9.1,9.98,10.35,9.7,11554
2026-04-16,F17,GZ001,11.94,9.26,10.87,11.22,11.02,13503
2026-04-16,F17,HN001,10.93,9.35,10.34,10.51,10.21,19087
2026-04-16,F17,SH001,12.71,10.24,11.52,11.65,11.68,34776
2026-04-16,F17,SZ001,12.95,10.38,11.27,11.31,11.43,5607
2026-04-16,F17,WH001,11.51,9.62,10.14,10.28,9.92,42044
2026-04-16,F17,XA001,11.03,8.8,9.78,9.5,9.86,12031
2026-04-16,F18,BJ001,39.5,29.59,34.37,34.69,34.45,49927
2026-04-16,F18,CD001,32.84,25.37,28.94,30.07,29.35,45653
2026-04-16,F18,GZ001,34.47,28.33,31.2,32.48,30.7,9388
2026-04-16,F18,HN001,32.06,27.62,29.48,29.8,29.88,26693
2026-04-16,F18,SH001,36.65,30.6,33.71,33.87,34.7,14944
2026-04-16,F18,SZ001,37.43,31.63,33.91,33.59,33.78,49217
2026-04-16,F18,WH001,34.57,27.41,30.74,29.74,30.45,19299
2026-04-16,F18,XA001,31.51,26.81,29.28,29.32,29.9,38391
2026-04-16,F19,BJ001,61.8,50.17,58.54,56.0,59.39,22014
2026-04-16,F19,CD001,63.59,49.65,56.78,58.24,55.28,14144
2026-04-16,F19,GZ001,65.64,52.06,57.33,59.15,56.58,18458
2026-04-16,F19,HN001,61.31,45.68,53.48,54.8,52.83,16033
2026-04-16,F19,SH001,72.67,56.05,64.39,63.98,63.95,13636
2026-04-16,F19,SZ001,65.49,51.99,59.98,57.52,59.46,47841
2026-04-16,F19,WH001,57.14,45.66,52.37,49.83,52.87,5004
2026-04-16,F19,XA001,57.37,49.38,54.31,56.16,53.15,29957
2026-04-16,F20,BJ001,46.86,36.54,42.55,42.6,41.68,33251
2026-04-16,F20,CD001,41.56,33.46,37.33,37.51,36.77,28469
2026-04-16,F20,GZ001,47.6,40.65,42.91,41.15,42.03,11133
2026-04-16,F20,HN001,38.24,32.63,36.11,37.27,35.45,9104
2026-04-16,F20,SH001,48.24,38.2,44.37,44.87,45.37,28716
2026-04-16,F20,SZ001,45.23,39.2,41.86,40.82,42.32,22366
2026-04-16,F20,WH001,44.21,37.21,39.93,38.96,39.26,8175
2026-04-16,F20,XA001,41.6,32.68,38.35,37.79,38.26,34388
2026-04-17,F01,BJ001,10.76,8.24,9.47,9.9,9.32,32767
2026-04-17,F01,CD001,9.37,7.53,8.38,8.75,8.33,15340
2026-04-17,F01,GZ001,10.2,7.95,8.96,9.39,8.75,24769
2026-04-17,F01,HN001,8.55,7.7,8.13,8.45,8.24,9800
2026-04-17,F01,SH001,10.68,9.0,9.5,9.69,9.75,22221
2026-04-17,F01,SZ001,9.85,7.95,9.12,9.14,9.37,26647
2026-04-17,F01,WH001,9.59,7.98,8.72,8.76,8.53,5241
2026-04-17,F01,XA001,8.78,7.24,8.14,8.31,8.3,46699
2026-04-17,F02,BJ001,7.54,6.73,7.13,6.86,7.11,14507
2026-04-17,F02,CD001,6.36,5.51,6.0,6.02,6.17,22971
2026-04-17,F02,GZ001,6.9,5.67,6.4,6.31,6.42,23558
2026-04-17,F02,HN001,6.58,5.29,5.98,6.04,6.06,7553
2026-04-17,F02,SH001,7.8,6.56,7.2,7.43,7.08,10362
2026-04-17,F02,SZ001,7.19,5.51,6.39,6.25,6.23,16404
2026-04-17,F02,WH001,6.5,5.67,6.09,6.25,5.93,49883
2026-04-17,F02,XA001,6.54,5.31,5.93,5.85,6.0,26215
2026-04-17,F03,BJ001,17.06,13.75,14.93,14.84,14.8,8878
2026-04-17,F03,CD001,16.25,12.71,14.31,14.47,14.67,16197
2026-04-17,F03,GZ001,15.39,13.41,14.4,14.68,14.32,40188
2026-04-17,F03,HN001,14.38,11.94,13.62,13.31,13.68,15903
2026-04-17,F03,SH001,16.97,13.43,15.34,15.54,15.43,38282
2026-04-17,F03,SZ001,16.9,13.21,15.17,15.77,15.38,11694
2026-04-17,F03,WH001,15.87,12.77,14.11,14.3,14.07,32467
2026-04-17,F03,XA001,14.72,12.12,13.0,13.25,13.22,25120
2026-04-17,F04,BJ001,6.45,5.44,5.94,5.94,6.01,39733
2026-04-17,F04,CD001,5.77,4.89,5.15,5.1,5.01,35307
2026-04-17,F04,GZ001,6.49,5.27,5.96,6.09,5.89,9347
2026-04-17,F04,HN001,6.12,4.55,5.33,5.52,5.17,44857
2026-04-17,F04,SH001,6.93,5.87,6.22,6.42,6.24,43154
2026-04-17,F04,SZ001,6.4,5.3,6.07,5.83,6.04,41785
2026-04-17,F04,WH001,5.91,5.04,5.51,5.77,5.42,30268
2026-04-17,F04,XA001,5.85,4.69,5.37,5.57,5.32,34717
2026-04-17,F05,BJ001,8.09,6.73,7.51,7.25,7.65,8105
2026-04-17,F05,CD001,7.69,6.42,7.27,7.25,7.24,43699
2026-04-17,F05,GZ001,8.1,7.01,7.65,7.36,7.64,22985
2026-04-17,F05,HN001,7.92,6.37,6.95,7.0,6.84,40881
2026-04-17,F05,SH001,9.02,7.19,7.89,7.87,7.85,17624
2026-04-17,F05,SZ001,8.5,6.69,7.6,7.65,7.65,30850
2026-04-17,F05,WH001,7.85,6.58,7.39,7.75,7.3,43163
